countrycode,year,rgdpe
NLD,1981,271145.75
NLD,1982,264295.31
NLD,1983,264403.81
NLD,1984,271300.84
NLD,1985,272592.41
NLD,1986,282062.69
NLD,1987,283565.84
NLD,1988,296575.34
NLD,1989,313190.25
NLD,1990,329222.66
NLD,1991,340482.38
NLD,1992,348012
NLD,1993,353586.66
NLD,1994,368315.06
NLD,1995,384708.5
NLD,1996,402739.88
NLD,1997,436423.56
NLD,1998,469604.34
NLD,1999,501139.13
NLD,2000,538048.06
NLD,2001,552244.13
NLD,2002,559156.31
NLD,2003,535507.75
NLD,2004,544040
NLD,2005,554747.94
NLD,2006,579945.31
NLD,2007,617419.13
NLD,2008,636400.44
NLD,2009,605456.19
NLD,2010,628584.56
NLD,2011,637992.56
NOR,1950,25645.83
NOR,1951,27514.52
NOR,1952,28474.02
NOR,1953,29374.03
NOR,1954,30338.17
NOR,1955,31724.77
NOR,1956,33475.46
NOR,1957,34767.23
NOR,1958,34141.28
NOR,1959,35169.77
NOR,1960,36458.62
NOR,1961,38816.58
NOR,1962,39901.21
NOR,1963,41195.65
NOR,1964,44006.05
NOR,1965,46630.11
NOR,1966,48473.01
NOR,1967,52074.24
NOR,1968,54186.98
NOR,1969,55829.57
NOR,1970,58091.04
NOR,1971,61317.48
NOR,1972,63457.31
NOR,1973,67253.16
NOR,1974,69208.24
NOR,1975,70603.09
NOR,1976,73396.83
NOR,1977,75624.41
NOR,1978,77901.45
NOR,1979,82525.84
NOR,1980,89209.9
NOR,1981,90425.85
NOR,1982,89217.98
NOR,1983,90341.87
NOR,1984,95492.43
NOR,1985,98364.45
NOR,1986,96296.38
NOR,1987,96402.83
NOR,1988,95114.16
NOR,1989,97298.39
NOR,1990,99650.3
NOR,1991,102177.49
NOR,1992,103530.66
NOR,1993,107328.53
NOR,1994,111979.13
NOR,1995,118004.14
NOR,1996,128890.42
NOR,1997,140910.92
NOR,1998,142047.28
NOR,1999,151978.61
NOR,2000,175690.78
NOR,2001,176229.67
NOR,2002,172761.72
NOR,2003,174671.09
NOR,2004,191628.34
NOR,2005,208024.16
NOR,2006,227687.55
NOR,2007,239189.17
NOR,2008,256974.7
NOR,2009,233538.09
NOR,2010,247653.64
NOR,2011,261080.23
NPL,1950,
NPL,1951,
NPL,1952,
NPL,1953,
NPL,1954,
NPL,1955,
NPL,1956,
NPL,1957,
NPL,1958,
NPL,1959,
NPL,1960,6879.3
NPL,1961,6913.29
NPL,1962,7080.4
NPL,1963,7172.04
NPL,1964,7834.29
NPL,1965,7702.6
NPL,1966,8224.65
NPL,1967,8055.57
NPL,1968,8070.95
NPL,1969,8492.03
NPL,1970,8931.15
NPL,1971,8758.99
NPL,1972,9045.23
NPL,1973,8937.78
NPL,1974,9522.72
NPL,1975,9491.73
NPL,1976,9882.21
NPL,1977,10141.87
NPL,1978,10556.93
NPL,1979,11072.98
NPL,1980,10365.77
NPL,1981,11320.57
NPL,1982,12069.65
NPL,1983,11934.21
NPL,1984,12966.91
NPL,1985,13111.11
NPL,1986,14402.59
NPL,1987,14711.62
NPL,1988,15858.46
NPL,1989,17030.7
NPL,1990,17455.62
NPL,1991,18743.96
NPL,1992,19144.34
NPL,1993,20704.7
NPL,1994,23439.03
NPL,1995,24356.77
NPL,1996,26417.77
NPL,1997,26231.89
NPL,1998,25198.74
NPL,1999,25185.61
NPL,2000,26232.37
NPL,2001,28828.83
NPL,2002,28150.92
NPL,2003,28331.37
NPL,2004,29238.65
NPL,2005,29592.58
NPL,2006,30224.13
NPL,2007,31238.19
NPL,2008,33175.75
NPL,2009,34938.89
NPL,2010,38142.63
NPL,2011,39571.94
NZL,1950,20715.84
NZL,1951,19336.92
NZL,1952,18805.17
NZL,1953,20015.46
NZL,1954,22057.4
NZL,1955,22939.72
NZL,1956,23201.29
NZL,1957,24018.02
NZL,1958,23965.19
NZL,1959,25989.13
NZL,1960,28891.01
NZL,1961,30472.46
NZL,1962,31530
NZL,1963,34242.1
NZL,1964,36057.29
NZL,1965,38088.44
NZL,1966,40373.04
NZL,1967,37719.33
NZL,1968,37362.76
NZL,1969,41447.32
NZL,1970,40033.36
NZL,1971,41844.66
NZL,1972,45227
NZL,1973,50040.84
NZL,1974,49226.35
NZL,1975,46625.78
NZL,1976,48639.64
NZL,1977,47173.29
NZL,1978,47509.29
NZL,1979,47876.84
NZL,1980,47185.03
NZL,1981,49239.78
NZL,1982,48879.29
NZL,1983,51501.62
NZL,1984,53348.57
NZL,1985,53464.18
NZL,1986,57035.21
NZL,1987,59585.39
NZL,1988,62147.5
NZL,1989,63767.71
NZL,1990,63702.27
NZL,1991,62876.11
NZL,1992,64587.16
NZL,1993,70154.92
NZL,1994,75073.8
NZL,1995,79396.93
NZL,1996,82155.3
NZL,1997,84940.23
NZL,1998,86716.2
NZL,1999,92172.49
NZL,2000,93826.02
NZL,2001,97212.69
NZL,2002,100297.27
NZL,2003,103511.73
NZL,2004,105536.85
NZL,2005,106071.29
NZL,2006,108382.4
NZL,2007,115679.95
NZL,2008,113848.02
NZL,2009,113158.11
NZL,2010,116479.63
NZL,2011,118072.06
OMN,1950,
OMN,1951,
OMN,1952,
OMN,1953,
OMN,1954,
OMN,1955,
OMN,1956,
OMN,1957,
OMN,1958,
OMN,1959,
OMN,1960,
OMN,1961,
OMN,1962,
OMN,1963,
OMN,1964,
OMN,1965,
OMN,1966,
OMN,1967,
OMN,1968,
OMN,1969,
OMN,1970,3010.85
OMN,1971,3018.9
OMN,1972,3269.92
OMN,1973,2766.31
OMN,1974,3554.79
OMN,1975,4667.18
OMN,1976,5628.55
OMN,1977,6561.62
OMN,1978,7696.04
OMN,1979,8015.98
OMN,1980,12201.09
OMN,1981,14371.66
OMN,1982,15141.31
OMN,1983,15563.59
OMN,1984,17214.74
OMN,1985,19396.3
OMN,1986,14707.37
OMN,1987,15046.81
OMN,1988,13647.12
OMN,1989,14846.02
OMN,1990,17697.91
OMN,1991,17306.85
OMN,1992,18751.94
OMN,1993,19172.01
OMN,1994,19280.79
OMN,1995,20691.67
OMN,1996,22750.1
OMN,1997,24250.35
OMN,1998,22296.78
OMN,1999,25547.96
OMN,2000,32338
OMN,2001,33791.13
OMN,2002,36916.61
OMN,2003,41881.92
OMN,2004,49824.41
OMN,2005,61391.17
OMN,2006,67143.55
OMN,2007,72305.59
OMN,2008,93677.69
OMN,2009,79769.16
OMN,2010,97941.4
OMN,2011,104443.1
PAK,1950,38619.34
PAK,1951,38491.14
PAK,1952,37381.49
PAK,1953,38457.97
PAK,1954,38982.65
PAK,1955,38023.37
PAK,1956,40302.8
PAK,1957,40613.73
PAK,1958,40709.21
PAK,1959,43735.87
PAK,1960,43872.7
PAK,1961,45720.84
PAK,1962,48391.95
PAK,1963,51492.54
PAK,1964,55150.03
PAK,1965,60210.74
PAK,1966,67619.79
PAK,1967,68707.22
PAK,1968,72825
PAK,1969,78716.25
PAK,1970,86209.03
PAK,1971,88127.45
PAK,1972,90876.25
PAK,1973,95957
PAK,1974,98340.27
PAK,1975,99432.83
PAK,1976,106191.66
PAK,1977,109601.71
PAK,1978,116856.52
PAK,1979,122222.48
PAK,1980,129747.77
PAK,1981,136661.56
PAK,1982,142372.59
PAK,1983,151755.47
PAK,1984,161493.3
PAK,1985,171833.09
PAK,1986,179302.45
PAK,1987,192197.64
PAK,1988,205652.39
PAK,1989,214799.17
PAK,1990,220514.7
PAK,1991,225689.8
PAK,1992,238944.81
PAK,1993,244396.33
PAK,1994,251829.05
PAK,1995,267871.06
PAK,1996,282436.63
PAK,1997,281859.91
PAK,1998,299476.19
PAK,1999,305608.88
PAK,2000,313797.09
PAK,2001,317179.75
PAK,2002,331790.31
PAK,2003,344310.13
PAK,2004,371789.69
PAK,2005,399162.84
PAK,2006,417716.16
PAK,2007,437208.69
PAK,2008,440031.5
PAK,2009,455304.59
PAK,2010,478204.81
PAK,2011,495765.06
PAN,1950,1743.03
PAN,1951,1672.55
PAN,1952,1831.53
PAN,1953,1941.45
PAN,1954,2084.41
PAN,1955,2254.29
PAN,1956,2318.74
PAN,1957,2546.35
PAN,1958,2577.75
PAN,1959,2697.6
PAN,1960,2846.76
PAN,1961,3180.79
PAN,1962,3471.66
PAN,1963,3775.13
PAN,1964,3978.2
PAN,1965,4368.08
PAN,1966,4691.08
PAN,1967,5149.66
PAN,1968,5514.65
PAN,1969,6033.91
PAN,1970,7010.33
PAN,1971,7827.97
PAN,1972,8305.82
PAN,1973,8652.62
PAN,1974,8590.58
PAN,1975,8651.79
PAN,1976,8739.36
PAN,1977,8646.19
PAN,1978,9647.92
PAN,1979,9784.01
PAN,1980,11084.02
PAN,1981,11806.97
PAN,1982,12037.96
PAN,1983,12434.64
PAN,1984,12416.14
PAN,1985,12753.76
PAN,1986,13734.68
PAN,1987,14536.34
PAN,1988,13071.32
PAN,1989,13008.8
PAN,1990,13682.69
PAN,1991,15209.36
PAN,1992,16658.41
PAN,1993,17683.95
PAN,1994,18168.18
PAN,1995,18076.24
PAN,1996,19077.89
PAN,1997,20812.48
PAN,1998,22258
PAN,1999,22722.36
PAN,2000,23186.24
PAN,2001,23708.91
PAN,2002,24531.14
PAN,2003,26577.05
PAN,2004,27449.46
PAN,2005,30184.62
PAN,2006,32134.02
PAN,2007,34764
PAN,2008,37207.43
PAN,2009,38095.93
PAN,2010,40108.83
PAN,2011,43750.78
PER,1950,14791.37
PER,1951,16149.6
PER,1952,16429.7
PER,1953,17048.36
PER,1954,18524.13
PER,1955,19285.51
PER,1956,19992.19
PER,1957,21360.97
PER,1958,20737.9
PER,1959,21598.42
PER,1960,24095.92
PER,1961,25496.59
PER,1962,27777.14
PER,1963,29463.09
PER,1964,32281.47
PER,1965,33756.09
PER,1966,36650.8
PER,1967,38410.63
PER,1968,39214.52
PER,1969,41441.69
PER,1970,44428
PER,1971,45653.39
PER,1972,46537.49
PER,1973,50491.98
PER,1974,53867.68
PER,1975,53824
PER,1976,55234.52
PER,1977,56011.33
PER,1978,55514.8
PER,1979,62020.79
PER,1980,63841.84
PER,1981,65518.52
PER,1982,67955.07
PER,1983,61606.89
PER,1984,65358.17
PER,1985,67848.68
PER,1986,73670.87
PER,1987,82902.39
PER,1988,79546.63
PER,1989,66928.23
PER,1990,68026.76
PER,1991,70846.78
PER,1992,72549.34
PER,1993,77389.68
PER,1994,91192.01
PER,1995,103029.32
PER,1996,108974.44
PER,1997,117284.85
PER,1998,115666.91
PER,1999,116147.32
PER,2000,120198.3
PER,2001,120992.09
PER,2002,129055.08
PER,2003,137597.69
PER,2004,150596.64
PER,2005,166918.05
PER,2006,190325.56
PER,2007,209103.61
PER,2008,223926.67
PER,2009,224255.67
PER,2010,253805.55
PER,2011,276704.84
PHL,1950,25248.21
PHL,1951,25909.9
PHL,1952,27255.42
PHL,1953,31216.04
PHL,1954,33432.11
PHL,1955,36017.86
PHL,1956,37427.13
PHL,1957,39733.45
PHL,1958,40980.9
PHL,1959,44800.66
PHL,1960,45582.25
PHL,1961,47154.3
PHL,1962,50270.77
PHL,1963,53571.69
PHL,1964,54316.66
PHL,1965,57069.81
PHL,1966,59959.76
PHL,1967,61809.56
PHL,1968,66104.37
PHL,1969,70163.13
PHL,1970,75002.73
PHL,1971,79041.04
PHL,1972,82534.45
PHL,1973,92203.76
PHL,1974,94652.63
PHL,1975,99710.27
PHL,1976,106379.89
PHL,1977,111654.87
PHL,1978,118015.52
PHL,1979,121954.8
PHL,1980,132200.09
PHL,1981,138090.89
PHL,1982,143118.3
PHL,1983,144719.34
PHL,1984,137859.53
PHL,1985,131649.58
PHL,1986,139707.05
PHL,1987,152545.56
PHL,1988,168589
PHL,1989,181300.23
PHL,1990,194025.48
PHL,1991,201938.31
PHL,1992,211339.39
PHL,1993,222052.33
PHL,1994,246690.11
PHL,1995,273450.88
PHL,1996,300977.31
PHL,1997,303490.16
PHL,1998,295140.88
PHL,1999,296885.97
PHL,2000,302000.44
PHL,2001,296386.47
PHL,2002,297687.41
PHL,2003,303998.16
PHL,2004,312153.25
PHL,2005,314225.91
PHL,2006,331215.69
PHL,2007,350918.75
PHL,2008,363136.06
PHL,2009,374338.97
PHL,2010,399596.44
PHL,2011,412164.25
POL,1950,
POL,1951,
POL,1952,
POL,1953,
POL,1954,
POL,1955,
POL,1956,
POL,1957,
POL,1958,
POL,1959,
POL,1960,
POL,1961,
POL,1962,
POL,1963,
POL,1964,
POL,1965,
POL,1966,
POL,1967,
POL,1968,
POL,1969,
POL,1970,150041.77
POL,1971,161125.27
POL,1972,168751.27
POL,1973,175935.14
POL,1974,188485.19
POL,1975,198966.06
POL,1976,205033.64
POL,1977,211188.64
POL,1978,213917.88
POL,1979,213712.61
POL,1980,190549
POL,1981,179449.03
POL,1982,181280.86
POL,1983,196217.2
POL,1984,215181.55
POL,1985,234338.7
POL,1986,248786.02
POL,1987,263025.84
POL,1988,282807.88
POL,1989,301403.97
POL,1990,271114.06
POL,1991,257589.91
POL,1992,276092.28
POL,1993,298892.19
POL,1994,325232.66
POL,1995,360417.22
POL,1996,378348.59
POL,1997,403287.63
POL,1998,425965.66
POL,1999,445194.69
POL,2000,459377.03
POL,2001,470277
POL,2002,484159.16
POL,2003,479787.16
POL,2004,504970.94
POL,2005,513981.59
POL,2006,541605.94
POL,2007,595615.69
POL,2008,619806.06
POL,2009,648753.13
POL,2010,687069
POL,2011,708112
PRT,1950,19391.5
PRT,1951,21342.61
PRT,1952,22093.98
PRT,1953,23548.28
PRT,1954,24811.84
PRT,1955,25635.39
PRT,1956,26958.96
PRT,1957,27901.8
PRT,1958,28119.18
PRT,1959,29822.7
PRT,1960,31872.28
PRT,1961,33702.48
PRT,1962,36255.58
PRT,1963,38608.52
PRT,1964,39693.21
PRT,1965,42262.63
PRT,1966,43254.35
PRT,1967,46201.18
PRT,1968,53988.85
PRT,1969,56300.86
PRT,1970,59438.57
PRT,1971,64170.71
PRT,1972,69679.77
PRT,1973,77222.58
PRT,1974,76451.89
PRT,1975,71853.8
PRT,1976,75926.82
PRT,1977,80001.66
PRT,1978,82443.41
PRT,1979,85878.2
PRT,1980,87864.2
PRT,1981,85779.17
PRT,1982,86679.66
PRT,1983,85365.66
PRT,1984,82412.77
PRT,1985,85294.62
PRT,1986,94331.48
PRT,1987,101568.71
PRT,1988,110496.03
PRT,1989,118163.21
PRT,1990,127442.33
PRT,1991,133588.69
PRT,1992,140017.91
PRT,1993,140267.59
PRT,1994,149505.5
PRT,1995,156871.97
PRT,1996,162601.02
PRT,1997,174919.83
PRT,1998,187032.92
PRT,1999,199854.06
PRT,2000,206386.94
PRT,2001,210516.5
PRT,2002,212734.44
PRT,2003,211230.22
PRT,2004,214580.14
PRT,2005,221444.11
PRT,2006,229645.5
PRT,2007,240865.06
PRT,2008,241529.38
PRT,2009,240999.81
PRT,2010,247292.23
PRT,2011,239314.78
PRY,1950,
PRY,1951,2210.08
PRY,1952,2175.18
PRY,1953,2104.07
PRY,1954,2266.99
PRY,1955,2455.36
PRY,1956,2491.75
PRY,1957,2486.43
PRY,1958,2646.43
PRY,1959,2686.72
PRY,1960,2727.74
PRY,1961,2880.8
PRY,1962,2946.12
PRY,1963,3092.98
PRY,1964,3243.66
PRY,1965,3460.26
PRY,1966,3527.85
PRY,1967,3780.17
PRY,1968,3945.36
PRY,1969,4167.38
PRY,1970,4501.6
PRY,1971,4769.95
PRY,1972,5118.49
PRY,1973,5520.44
PRY,1974,5831.31
PRY,1975,6000.86
PRY,1976,6646.59
PRY,1977,7604.3
PRY,1978,8313.82
PRY,1979,8308.33
PRY,1980,9667.65
PRY,1981,10889.95
PRY,1982,10816.66
PRY,1983,10529.76
PRY,1984,10835.59
PRY,1985,11242.79
PRY,1986,11158.45
PRY,1987,11595.24
PRY,1988,12639.4
PRY,1989,13519.53
PRY,1990,13971.17
PRY,1991,14428.22
PRY,1992,14927.44
PRY,1993,15649.57
PRY,1994,16512.62
PRY,1995,17305.33
PRY,1996,17926.85
PRY,1997,18469.06
PRY,1998,18855.14
PRY,1999,18333.01
PRY,2000,17331.58
PRY,2001,18021.24
PRY,2002,18494.07
PRY,2003,20353.85
PRY,2004,21954.67
PRY,2005,21524.99
PRY,2006,22294.35
PRY,2007,24012.49
PRY,2008,25734.42
PRY,2009,25357.13
PRY,2010,28342.61
PRY,2011,29654.51
QAT,1950,
QAT,1951,
QAT,1952,
QAT,1953,
QAT,1954,
QAT,1955,
QAT,1956,
QAT,1957,
QAT,1958,
QAT,1959,
QAT,1960,
QAT,1961,
QAT,1962,
QAT,1963,
QAT,1964,
QAT,1965,
QAT,1966,
QAT,1967,
QAT,1968,
QAT,1969,
QAT,1970,8718.06
QAT,1971,9597.26
QAT,1972,10680.73
QAT,1973,11781.8
QAT,1974,12582.27
QAT,1975,13424.89
QAT,1976,14223.17
QAT,1977,13500.77
QAT,1978,14823.73
QAT,1979,15365.58
QAT,1980,14984.63
QAT,1981,16065.29
QAT,1982,13043.32
QAT,1983,10751.03
QAT,1984,11391.23
QAT,1985,10615.08
QAT,1986,8266.23
QAT,1987,8974.29
QAT,1988,9222.86
QAT,1989,10398.08
QAT,1990,11348.82
QAT,1991,10450.16
QAT,1992,11044.14
QAT,1993,10186.74
QAT,1994,10231.22
QAT,1995,11085.2
QAT,1996,11640.54
QAT,1997,14785.26
QAT,1998,14139.87
QAT,1999,17813.63
QAT,2000,27258.14
QAT,2001,29745.88
QAT,2002,31032.87
QAT,2003,47432.61
QAT,2004,59861.8
QAT,2005,80283.12
QAT,2006,111768.2
QAT,2007,135886.28
QAT,2008,173890.97
QAT,2009,157179.31
QAT,2010,201334.58
QAT,2011,250661
ROU,1950,
ROU,1951,
ROU,1952,
ROU,1953,
ROU,1954,
ROU,1955,
ROU,1956,
ROU,1957,
ROU,1958,
ROU,1959,
ROU,1960,23456.27
ROU,1961,25850.33
ROU,1962,28296.73
ROU,1963,30682.37
ROU,1964,32546.02
ROU,1965,35756.61
ROU,1966,37666.38
ROU,1967,41856.07
ROU,1968,44802.91
ROU,1969,47949.48
ROU,1970,51183.81
ROU,1971,57881.9
ROU,1972,64203.32
ROU,1973,70526.49
ROU,1974,78573.16
ROU,1975,86216.32
ROU,1976,98075.06
ROU,1977,104832.36
ROU,1978,112586.23
ROU,1979,121987.72
ROU,1980,124383.68
ROU,1981,123293.48
ROU,1982,129503.23
ROU,1983,134887.09
ROU,1984,141245.59
ROU,1985,144412.8
ROU,1986,149245.09
ROU,1987,151255.47
ROU,1988,155062.84
ROU,1989,146547.63
ROU,1990,140943.72
ROU,1991,129328.45
ROU,1992,117822.74
ROU,1993,123907.11
ROU,1994,131891.58
ROU,1995,137362.34
ROU,1996,138220.59
ROU,1997,136478.72
ROU,1998,138845.45
ROU,1999,144415.3
ROU,2000,147196.38
ROU,2001,159999.97
ROU,2002,166804.81
ROU,2003,172822.86
ROU,2004,161053.77
ROU,2005,192787.81
ROU,2006,219774.86
ROU,2007,251492.75
ROU,2008,285554.56
ROU,2009,281780.88
ROU,2010,285515.59
ROU,2011,292716.94
RUS,1950,
RUS,1951,
RUS,1952,
RUS,1953,
RUS,1954,
RUS,1955,
RUS,1956,
RUS,1957,
RUS,1958,
RUS,1959,
RUS,1960,
RUS,1961,
RUS,1962,
RUS,1963,
RUS,1964,
RUS,1965,
RUS,1966,
RUS,1967,
RUS,1968,
RUS,1969,
RUS,1970,
RUS,1971,
RUS,1972,
RUS,1973,
RUS,1974,
RUS,1975,
RUS,1976,
RUS,1977,
RUS,1978,
RUS,1979,
RUS,1980,
RUS,1981,
RUS,1982,
RUS,1983,
RUS,1984,
RUS,1985,
RUS,1986,
RUS,1987,
RUS,1988,
RUS,1989,
RUS,1990,2680160.5
RUS,1991,2752255
RUS,1992,2522764
RUS,1993,2069722.38
RUS,1994,1720131.13
RUS,1995,1606022.5
RUS,1996,1223416.88
RUS,1997,1171737.75
RUS,1998,1104298.63
RUS,1999,1171485.88
RUS,2000,1359619.5
RUS,2001,1306283.5
RUS,2002,1331652.25
RUS,2003,1430518.38
RUS,2004,1593292
RUS,2005,1775517.75
RUS,2006,2050624.25
RUS,2007,2358287
RUS,2008,2662356.5
RUS,2009,2311478.5
RUS,2010,2468927
RUS,2011,2674583
RWA,1950,
RWA,1951,
RWA,1952,
RWA,1953,
RWA,1954,
RWA,1955,
RWA,1956,
RWA,1957,
RWA,1958,
RWA,1959,
RWA,1960,2742.32
RWA,1961,2621.28
RWA,1962,2883.67
RWA,1963,2585.21
RWA,1964,2288.23
RWA,1965,2413.61
RWA,1966,2582.3
RWA,1967,2787.26
RWA,1968,2971.5
RWA,1969,3301.22
RWA,1970,3524.7
RWA,1971,3556.37
RWA,1972,3694.36
RWA,1973,3845.65
RWA,1974,3910.77
RWA,1975,3946.8
RWA,1976,4631.56
RWA,1977,4934.95
RWA,1978,4942.35
RWA,1979,5650.3
RWA,1980,5533.54
RWA,1981,6364.25
RWA,1982,6211.99
RWA,1983,6610.81
RWA,1984,6431.85
RWA,1985,6757.56
RWA,1986,7131.3
RWA,1987,6864.74
RWA,1988,6991.22
RWA,1989,7550.81
RWA,1990,7306.31
RWA,1991,6458.09
RWA,1992,6794.99
RWA,1993,6240.01
RWA,1994,2912.62
RWA,1995,3576.12
RWA,1996,4091.36
RWA,1997,4902.64
RWA,1998,5308.6
RWA,1999,5434.8
RWA,2000,5489.06
RWA,2001,5858.9
RWA,2002,6615.03
RWA,2003,6605.95
RWA,2004,7261.46
RWA,2005,8001.88
RWA,2006,9071.72
RWA,2007,9833.82
RWA,2008,10504.84
RWA,2009,11366.67
RWA,2010,12203.66
RWA,2011,13329.24
SAU,1950,
SAU,1951,
SAU,1952,
SAU,1953,
SAU,1954,
SAU,1955,
SAU,1956,
SAU,1957,
SAU,1958,
SAU,1959,
SAU,1960,
SAU,1961,
SAU,1962,
SAU,1963,
SAU,1964,
SAU,1965,
SAU,1966,
SAU,1967,
SAU,1968,
SAU,1969,
SAU,1970,91697.35
SAU,1971,111240.42
SAU,1972,131988.61
SAU,1973,152982.69
SAU,1974,235288.31
SAU,1975,201053.75
SAU,1976,243673.36
SAU,1977,249809.3
SAU,1978,244417.59
SAU,1979,256986.34
SAU,1980,280866.06
SAU,1981,283618.97
SAU,1982,250285.52
SAU,1983,235191.98
SAU,1984,224905.02
SAU,1985,197425.33
SAU,1986,202724.73
SAU,1987,195374.05
SAU,1988,199991.55
SAU,1989,210568.14
SAU,1990,242410.88
SAU,1991,255529.81
SAU,1992,273149.13
SAU,1993,270832.34
SAU,1994,261297.67
SAU,1995,260557.55
SAU,1996,283099.84
SAU,1997,296292.16
SAU,1998,269755.13
SAU,1999,303810.03
SAU,2000,359046.47
SAU,2001,344190.09
SAU,2002,367249.94
SAU,2003,414213.09
SAU,2004,479354.38
SAU,2005,589920.06
SAU,2006,643490.88
SAU,2007,671443.38
SAU,2008,783744.13
SAU,2009,592756.13
SAU,2010,692769.94
SAU,2011,869186.06
SDN,1950,
SDN,1951,
SDN,1952,
SDN,1953,
SDN,1954,
SDN,1955,
SDN,1956,
SDN,1957,
SDN,1958,
SDN,1959,
SDN,1960,
SDN,1961,
SDN,1962,
SDN,1963,
SDN,1964,
SDN,1965,
SDN,1966,
SDN,1967,
SDN,1968,
SDN,1969,
SDN,1970,13929.41
SDN,1971,14791.07
SDN,1972,13383.3
SDN,1973,12379.74
SDN,1974,14722.46
SDN,1975,17809.79
SDN,1976,21049.9
SDN,1977,23894.82
SDN,1978,22433.06
SDN,1979,20236.1
SDN,1980,20899.14
SDN,1981,23038.7
SDN,1982,26259.03
SDN,1983,23717.9
SDN,1984,23955.37
SDN,1985,24363.44
SDN,1986,26722.21
SDN,1987,27425.45
SDN,1988,28657.65
SDN,1989,27441.02
SDN,1990,28571.85
SDN,1991,30257.69
SDN,1992,29592.07
SDN,1993,29147.78
SDN,1994,31169.5
SDN,1995,31316.52
SDN,1996,32239.47
SDN,1997,33886.19
SDN,1998,35037.23
SDN,1999,41603.58
SDN,2000,46417.55
SDN,2001,46677.89
SDN,2002,48236.75
SDN,2003,52936.3
SDN,2004,58064.18
SDN,2005,66877.77
SDN,2006,79779.64
SDN,2007,81526.64
SDN,2008,80174.16
SDN,2009,88896
SDN,2010,97757.19
SDN,2011,102662.69
SEN,1950,
SEN,1951,
SEN,1952,
SEN,1953,
SEN,1954,
SEN,1955,
SEN,1956,
SEN,1957,
SEN,1958,
SEN,1959,
SEN,1960,6357.95
SEN,1961,6514.88
SEN,1962,6474.6
SEN,1963,6609.98
SEN,1964,6852.13
SEN,1965,6796.37
SEN,1966,7033.7
SEN,1967,7006.65
SEN,1968,6749.15
SEN,1969,6013.17
SEN,1970,6693.95
SEN,1971,6674.06
SEN,1972,6924.73
SEN,1973,6527.21
SEN,1974,7223.46
SEN,1975,7540.01
SEN,1976,8016.06
SEN,1977,8124.29
SEN,1978,7952.8
SEN,1979,8507.06
SEN,1980,8060.51
SEN,1981,8206.75
SEN,1982,9572.26
SEN,1983,10216.49
SEN,1984,10901.46
SEN,1985,12087.33
SEN,1986,12828.34
SEN,1987,13111.88
SEN,1988,13535.68
SEN,1989,13395.39
SEN,1990,13688.3
SEN,1991,13556.02
SEN,1992,13753.42
SEN,1993,13380.04
SEN,1994,13618.85
SEN,1995,13702.43
SEN,1996,14523.8
SEN,1997,14836.34
SEN,1998,15560.71
SEN,1999,16421.36
SEN,2000,16600.64
SEN,2001,17257.01
SEN,2002,17154.92
SEN,2003,18125.78
SEN,2004,18669.78
SEN,2005,19595.7
SEN,2006,19933.52
SEN,2007,20865.11
SEN,2008,20773.95
SEN,2009,22344.64
SEN,2010,22885.48
SEN,2011,22634.84
SGP,1950,
SGP,1951,
SGP,1952,
SGP,1953,
SGP,1954,
SGP,1955,
SGP,1956,
SGP,1957,
SGP,1958,
SGP,1959,
SGP,1960,4024.33
SGP,1961,4300.12
SGP,1962,4694.63
SGP,1963,5314.86
SGP,1964,5156.01
SGP,1965,5659.67
SGP,1966,6396.46
SGP,1967,7325.17
SGP,1968,8424.81
SGP,1969,9760.53
SGP,1970,11117.69
SGP,1971,12637.77
SGP,1972,14341.96
SGP,1973,15838.19
SGP,1974,17190.08
SGP,1975,17600.98
SGP,1976,18841.21
SGP,1977,19929.68
SGP,1978,22028.56
SGP,1979,24383.39
SGP,1980,27450.3
SGP,1981,30015.19
SGP,1982,33123.75
SGP,1983,36899.43
SGP,1984,39762.83
SGP,1985,38307.13
SGP,1986,38314.32
SGP,1987,41541.41
SGP,1988,45141.34
SGP,1989,49871.13
SGP,1990,56309.32
SGP,1991,60992.08
SGP,1992,65036.86
SGP,1993,72846.61
SGP,1994,80064.61
SGP,1995,88660.55
SGP,1996,95746.88
SGP,1997,109125.57
SGP,1998,107987.41
SGP,1999,117192.94
SGP,2000,141559.08
SGP,2001,141000.13
SGP,2002,152533.55
SGP,2003,162199.53
SGP,2004,197511.94
SGP,2005,228120.69
SGP,2006,249434.09
SGP,2007,275646.69
SGP,2008,268038.75
SGP,2009,260912.72
SGP,2010,300384.84
SGP,2011,311335.25
SLE,1950,
SLE,1951,
SLE,1952,
SLE,1953,
SLE,1954,
SLE,1955,
SLE,1956,
SLE,1957,
SLE,1958,
SLE,1959,
SLE,1960,
SLE,1961,1847.6
SLE,1962,1943.69
SLE,1963,2066.56
SLE,1964,2455.82
SLE,1965,2499.13
SLE,1966,2476.39
SLE,1967,2251.44
SLE,1968,2426.98
SLE,1969,2557.96
SLE,1970,3048.63
SLE,1971,3095.73
SLE,1972,3215.97
SLE,1973,3332.02
SLE,1974,3409.38
SLE,1975,3394.13
SLE,1976,3333.45
SLE,1977,3355.56
SLE,1978,3471.45
SLE,1979,3551.86
SLE,1980,3488.62
SLE,1981,3685.97
SLE,1982,3876.89
SLE,1983,3810.34
SLE,1984,3983.37
SLE,1985,4056.5
